0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.205772719149119876e-01,2.557772143778651586e-01,-6.853529803483109084e-02,-3.046442605905714390e-02,-2.584896254870402421e-01,-2.863371100604252817e-01
5.070857550218746956e-01,2.453769330262404458e-01,-6.683944489029339242e-02,-3.031891798090086132e-02,-2.565641835462950104e-01,-2.814395583509400334e-01
4.940264710419083882e-01,2.353952933115376622e-01,-6.515147818908649524e-02,-3.014912233351264848e-02,-2.546917949144318349e-01,-2.768136791181965983e-01
4.813802080073488199e-01,2.258160059272013298e-01,-6.347423399154591972e-02,-2.995580778166381103e-02,-2.528657766755948444e-01,-2.724416226921206885e-01
4.691288100628961399e-01,2.166233584338406459e-01,-6.181030906297908800e-02,-2.973984234565416052e-02,-2.510800415631553317e-01,-2.683066248528780395e-01
4.572558923003368636e-01,2.078021906721598810e-01,-6.016210065482503755e-02,-2.950211983144696015e-02,-2.493295601754636215e-01,-2.643925952699626714e-01
4.457457305711053919e-01,1.993378914013652914e-01,-5.853177600634040106e-02,-2.924363036235425733e-02,-2.476096305257931562e-01,-2.606845337372474813e-01
4.345837200307841042e-01,1.912163779943171493e-01,-5.692129523076249614e-02,-2.896540099322598635e-02,-2.459161723405571265e-01,-2.571682572007857881e-01
4.237561680299328781e-01,1.834240828752882191e-01,-5.533241702815446666e-02,-2.866849672183547151e-02,-2.442455914025232488e-01,-2.538304179609403022e-01
4.132502149476990350e-01,1.759479388395464861e-01,-5.376670775255834589e-02,-2.835401090047928729e-02,-2.425947276932602925e-01,-2.506584707101000009e-01
4.030537627122259825e-01,1.687753644034710454e-01,-5.222555102997954168e-02,-2.802305626004170103e-02,-2.409608094029574432e-01,-2.476406391859439782e-01
3.931554101977916549e-01,1.618942492218525264e-01,-5.071015770423475955e-02,-2.767675657959396338e-02,-2.393414119898193415e-01,-2.447658826074726457e-01
3.835443947985298085e-01,1.552929396068854495e-01,-4.922157593271975218e-02,-2.731623902227140605e-02,-2.377344216073391248e-01,-2.420238620395619988e-01
3.742105395681997182e-01,1.489602241809750982e-01,-4.776070129047060159e-02,-2.694262714782868356e-02,-2.361380023320406585e-01,-2.394049068257431412e-01
3.651442053884765837e-01,1.428853196929486258e-01,-4.632828677031987363e-02,-2.655703460317929837e-02,-2.345505667191734867e-01,-2.368999812298695218e-01
3.563362476880038709e-01,1.370578570246473171e-01,-4.492495259091516813e-02,-2.616055948403521805e-02,-2.329707492917825473e-01,-2.345006514297067746e-01
3.477779772838510142e-01,1.314678674122344848e-01,-4.355119574399787807e-02,-2.575427935341934038e-02,-2.313973826320416816e-01,-2.321990530059147850e-01
3.394611249584801316e-01,1.261057689039162266e-01,-4.220739922849717218e-02,-2.533924689629732038e-02,-2.298294757950472000e-01,-2.299878590666920297e-01
3.313778094207666669e-01,1.209623530731622348e-01,-4.089384093235322315e-02,-2.491648618397791087e-02,-2.282661948065489166e-01,-2.278602491410181285e-01
3.235205083305198737e-01,1.160287720039790693e-01,-3.961070213405569473e-02,-2.448698951727479659e-02,-2.267068450392381307e-01,-2.258098789622247915e-01
3.158820320934551118e-01,1.112965255623244026e-01,-3.835807560507394076e-02,-2.405171481378997472e-02,-2.251508552888265846e-01,-2.238308512492449553e-01
3.084555001584545209e-01,1.067574489654044417e-01,-3.713597330196869578e-02,-2.361158350200329853e-02,-2.235977633926549413e-01,-2.219176875763031465e-01
3.012343195717868682e-01,1.024037006583683601e-01,-3.594433364326817676e-02,-2.316747888315189366e-02,-2.220472032510441285e-01,-2.200653014039377353e-01
2.942121655641226630e-01,9.822775050581787626e-02,-3.478302837135432979e-02,-2.272024492105072929e-02,-2.204988931260069840e-01,-2.182689723260271553e-01
2.873829639658862511e-01,9.422236830360564142e-02,-3.365186900380737894e-02,-2.227068541993646941e-02,-2.189526251039824456e-01,-2.165243215696720791e-01
2.807408752649000472e-01,9.038061261460877960e-02,-3.255061288203792841e-02,-2.181956355104284345e-02,-2.174082556194930071e-01,-2.148272887679568977e-01
2.742802801374700228e-01,8.669581993051313218e-02,-3.147896882770568477e-02,-2.136760168978001778e-02,-2.158656969455024222e-01,-2.131741100102644837e-01
2.679957663000835932e-01,8.316159416017665507e-02,-3.043660241949238190e-02,-2.091548152699827454e-02,-2.143249095640753776e-01,-2.115612971611384174e-01
2.618821165437659193e-01,7.977179644379696344e-02,-2.942314090434890519e-02,-2.046384441976549506e-02,-2.127858953379607732e-01,-2.099856184269319748e-01
2.559342978269171787e-01,7.652053529093916229e-02,-2.843817775844961759e-02,-2.001329194925627331e-02,-2.112486914100797919e-01,-2.084440801396046650e-01
2.501474513151241141e-01,7.340215703942917780e-02,-2.748127691383127694e-02,-1.956438665568223031e-02,-2.097133647637521858e-01,-2.069339097190155408e-01
2.445168832680608417e-01,7.041123663121617859e-02,-2.655197666713205937e-02,-1.911765292258749138e-02,-2.081800073818978469e-01,-2.054525397688174160e-01
2.390380566842026100e-01,6.754256870052605111e-02,-2.564979328702441524e-02,-1.867357798524240872e-02,-2.066487319484688057e-01,-2.039975932563984351e-01
2.337065836237048888e-01,6.479115896895880355e-02,-2.477422433690927225e-02,-1.823261304024157564e-02,-2.051196680400494965e-01,-2.025668697241072291e-01
2.285182181385142230e-01,6.215221594162093771e-02,-2.392475172923959337e-02,-1.779517443570854257e-02,-2.035929587599228929e-01,-2.011583324770234438e-01
2.234688497466298940e-01,5.962114289792477817e-02,-2.310084452751152984e-02,-1.736164492370131929e-02,-2.020687577709654181e-01,-1.997700966916410303e-01
2.185544973944833214e-01,5.719353017029903813e-02,-2.230196151152182699e-02,-1.693237495848262664e-02,-2.005472266875268361e-01,-1.984004183898219198e-01
2.137713038577069291e-01,5.486514770376856726e-02,-2.152755352097792882e-02,-1.650768402624923706e-02,-1.990285327899609658e-01,-1.970476842230913239e-01
2.091155305361943606e-01,5.263193788912313292e-02,-2.077706559197033467e-02,-1.608786199370268455e-02,-1.975128470287469962e-01,-1.957104020136568590e-01
2.045835526043553454e-01,5.049000866222721345e-02,-2.004993890020315139e-02,-1.567317046449175078e-02,-1.960003422881503032e-01,-1.943871920002790965e-01
2.001718544819120760e-01,4.843562686191946881e-02,-1.934561252424036454e-02,-1.526384413404429513e-02,-1.944911918821647379e-01,-1.930767787392051738e-01
1.958770255945263272e-01,4.646521183887984685e-02,-1.866352504137065368e-02,-1.486009213467878731e-02,-1.929855682580401410e-01,-1.917779836127060655e-01
1.916957563970132783e-01,4.457532930781604036e-02,-1.800311596803719563e-02,-1.446209936409706583e-02,-1.914836418850520694e-01,-1.904897179002318364e-01
1.876248346349853879e-01,4.276268543534761379e-02,-1.736382705612731989e-02,-1.407002779146201456e-02,-1.899855803083304318e-01,-1.892109763697718272e-01
1.836611418234643522e-01,4.102412115599908538e-02,-1.674510345577424550e-02,-1.368401773624780549e-02,-1.884915473495318017e-01,-1.879408313495941618e-01
1.798016499233972554e-01,3.935660670879341516e-02,-1.614639475469684463e-02,-1.330418911590619535e-02,-1.870017024379442006e-01,-1.866784272431293024e-01
1.760434181991041291e-01,3.775723638702965790e-02,-1.556715590349627872e-02,-1.293064265917279188e-02,-1.855162000572439518e-01,-1.854229754522990214e-01
1.723835902415396804e-01,3.622322349394448138e-02,-1.500684803574254753e-02,-1.256346108250747801e-02,-1.840351892946178736e-01,-1.841737496770454729e-01
1.688193911438711226e-01,3.475189549708419118e-02,-1.446493919112165280e-02,-1.220271022775085146e-02,-1.825588134803118601e-01,-1.829300815611872855e-01
1.653481248173089002e-01,3.334068937436330399e-02,-1.394090494937687275e-02,-1.184844015960461253e-02,-1.810872099068904784e-01,-1.816913566569877680e-01
1.619671714363795922e-01,3.198714714493732653e-02,-1.343422898226634063e-02,-1.150068622197611065e-02,-1.796205096186019590e-01,-1.804570106829568032e-01
1.586739850039433630e-01,3.068891157817348753e-02,-1.294440353027202784e-02,-1.115947005263326006e-02,-1.781588372622380512e-01,-1.792265260514265823e-01
1.554660910272253893e-01,2.944372207418938930e-02,-1.247092981033609549e-02,-1.082480055592778025e-02,-1.767023109917885970e-01,-1.779994286443424834e-01
1.523410842969983303e-01,2.824941070958525424e-02,-1.201331836046405123e-02,-1.049667483364338273e-02,-1.752510424199998362e-01,-1.767752848174568292e-01
1.492966267628013932e-01,2.710389844218493230e-02,-1.157108932662571227e-02,-1.017507907425969568e-02,-1.738051366106807827e-01,-1.755536986147875067e-01
1.463304454977628621e-01,2.600519146877529331e-02,-1.114377269699601096e-02,-9.859989401124933175e-03,-1.723646921062642334e-01,-1.743343091767010355e-01
1.434403307471729949e-01,2.495137773002103695e-02,-1.073090848821815421e-02,-9.551372680197480619e-03,-1.709298009857233569e-01,-1.731167883264098373e-01
1.406241340554883756e-01,2.394062355690022501e-02,-1.033204688802704177e-02,-9.249187288168789906e-03,-1.695005489484744943e-01,-1.719008383209602031e-01
1.378797664669133005e-01,2.297117045320426487e-02,-9.946748358254873731e-03,-8.953383841868819970e-03,-1.680770154203877764e-01,-1.706861897539999062e-01
1.352051967951172495e-01,2.204133200880366641e-02,-9.574583701939086075e-03,-8.663905889977650127e-03,-1.666592736784441864e-01,-1.694725995986887390e-01
1.325984499580160902e-01,2.114949093858071311e-02,-9.215134097975455699e-03,-8.380690568108573740e-03,-1.652473909909769056e-01,-1.682598493801569783e-01
1.300576053738831950e-01,2.029409624208096743e-02,-8.867991106496071058e-03,-8.103669218406859415e-03,-1.638414287707752603e-01,-1.670477434677956619e-01
1.275807954153433399e-01,1.947366047912755041e-02,-8.532756647909114228e-03,-7.832767974831778696e-03,-1.624414427386428883e-01,-1.658361074785441591e-01
1.251662039180770070e-01,1.868675715679601196e-02,-8.209042958309256330e-03,-7.567908315325570269e-03,-1.610474830952809133e-01,-1.646247867830725742e-01
1.228120647413002142e-01,1.793201822331815659e-02,-7.896472523756125142e-03,-7.309007582084938587e-03,-1.596595946996171300e-01,-1.634136451074823526e-01
1.205166603772988010e-01,1.720813166464557620e-02,-7.594677995720396091e-03,-7.055979471162029948e-03,-1.582778172519231918e-01,-1.622025632237608372e-01
1.182783206075004728e-01,1.651383919955196761e-02,-7.303302089812957650e-03,-6.808734492610884689e-03,-1.569021854802689353e-01,-1.609914377228226223e-01
1.160954212027406479e-01,1.584793406931801416e-02,-7.021997469743245478e-03,-6.567180402407005006e-03,-1.555327293290325597e-01,-1.597801798644760407e-01
1.139663826655424872e-01,1.520925891818169021e-02,-6.750426618291862496e-03,-6.331222607326695076e-03,-1.541694741483562725e-01,-1.585687144991419772e-01
1.118896690123833970e-01,1.459670376088290956e-02,-6.488261696937636450e-03,-6.100764543981864602e-03,-1.528124408835730974e-01,-1.573569790565764182e-01
1.098637865940532560e-01,1.400920403377484309e-02,-6.235184395639415712e-03,-5.875708033166487237e-03,-1.514616462637593530e-01,-1.561449225972378341e-01
1.078872829523371546e-01,1.344573872610763110e-02,-5.990885774149185342e-03,-5.655953610651492935e-03,-1.501171029886878561e-01,-1.549325049222955719e-01
1.059587457113708442e-01,1.290532858822020928e-02,-5.755066096112210726e-03,-5.441400835537494977e-03,-1.487788199135509637e-01,-1.537196957385951746e-01
1.040768015021222015e-01,1.238703441350464361e-02,-5.527434657103060672e-03,-5.231948577243670552e-03,-1.474468022309179116e-01,-1.525064738751832905e-01
1.022401149185515612e-01,1.188995539112834045e-02,-5.307709607644081617e-03,-5.027495282180717041e-03,-1.461210516494732548e-01,-1.512928265482584578e-01
1.004473875040963193e-01,1.141322752662812801e-02,-5.095617772160475518e-03,-4.827939221120026644e-03,-1.448015665691542719e-01,-1.500787486716507746e-01
9.869735676720454987e-02,1.095602212757939772e-02,-4.890894464737493078e-03,-4.633178718245114375e-03,-1.434883422523659802e-01,-1.488642422101466856e-01
9.698879522473043135e-02,1.051754435169139842e-02,-4.693283302468631221e-03,-4.443112362828841554e-03,-1.421813709910176027e-01,-1.476493155731695150e-01
9.532050947206378855e-02,1.009703181474828557e-02,-4.502536017106126102e-03,-4.257639204450226408e-03,-1.408806422691652738e-01,-1.464339830465017367e-01
9.369133927894912617e-02,9.693753255949452002e-03,-4.318412265660235769e-03,-4.076658932633791740e-03,-1.395861429211030513e-01,-1.452182642598971174e-01
9.210015670999920079e-02,9.307007258278182649e-03,-4.140679440527966076e-03,-3.900072041750577041e-03,-1.382978572847688437e-01,-1.440021836885691797e-01
9.054586526897660803e-02,8.936121021636841619e-03,-3.969112479676135952e-03,-3.727779981997702413e-03,-1.370157673503832052e-01,-1.427857701866840912e-01
8.902739906596715547e-02,8.580449186579965429e-03,-3.803493677349074203e-03,-3.559685297232472075e-03,-1.357398529042554425e-01,-1.415690565510925591e-01
8.754372200662047243e-02,8.239372706546056052e-03,-3.643612495721542006e-03,-3.395691750406376087e-03,-1.344700916677320779e-01,-1.403520791136584900e-01
8.609382700268258803e-02,7.912297766601152776e-03,-3.489265377874361217e-03,-3.235704437311794253e-03,-1.332064594312739048e-01,-1.391348773606311540e-01
8.467673520308735546e-02,7.598654746768442915e-03,-3.340255562425322334e-03,-3.079629889326640068e-03,-1.319489301836792583e-01,-1.379174935776036892e-01
8.329149524491975820e-02,7.297897228099306174e-03,-3.196392900112828180e-03,-2.927376165804758575e-03,-1.306974762364828957e-01,-1.366999725186810177e-01
8.193718252359505350e-02,7.009501039729919454e-03,-3.057493672592942816e-03,-2.778852936735224169e-03,-1.294520683435803066e-01,-1.354823610985673166e-01
8.061289848164020222e-02,6.732963345219964389e-03,-2.923380413678196461e-03,-2.633971556264250516e-03,-1.282126758161342972e-01,-1.342647081063339520e-01
7.931776991549834011e-02,6.467801766558986878e-03,-2.793881733218415032e-03,-2.492645127641442918e-03,-1.269792666328411757e-01,-1.330470639397219046e-01
7.805094829980051274e-02,6.213553544274753003e-03,-2.668832143795017882e-03,-2.354788560133443554e-03,-1.257518075456353079e-01,-1.318294803588647424e-01
7.681160912858575607e-02,5.969774732160515983e-03,-2.548071890377161166e-03,-2.220318618408023345e-03,-1.245302641809254290e-01,-1.306120102583950837e-01
7.559895127297444617e-02,5.736039425181149905e-03,-2.431446783065048002e-03,-2.089153964884521084e-03,-1.233146011364596173e-01,-1.293947074569467004e-01
